order,Year,Month,Day,Date,DOY,TOD,Time,Shade,Transect,Stick,Distance to stick one,Height,Temperature,,,,,
310,2024,6,9,6/9/2024,161,2,12:00 PM,0,5,2,2,10,25.3,,,,,
311,2024,6,9,6/9/2024,161,2,12:00 PM,0,5,2,2,20,23.3,,,,,
312,2024,6,9,6/9/2024,161,2,12:00 PM,0,5,2,2,30,21.6,,,,,
313,2024,6,9,6/9/2024,161,2,12:00 PM,0,5,2,2,40,21.5,,,,,
314,2024,6,9,6/9/2024,161,2,12:00 PM,0,5,2,2,50,21.5,,,,,
315,2024,6,9,6/9/2024,161,2,12:00 PM,0,5,2,2,60,20.9,,,,,
316,2024,6,9,6/9/2024,161,2,12:00 PM,0,5,2,2,70,19.9,,,,,
317,2024,6,9,6/9/2024,161,2,12:00 PM,0,5,2,2,80,20.6,,,,,
318,2024,6,9,6/9/2024,161,2,12:00 PM,0,5,2,2,90,20.7,,,,,
319,2024,6,9,6/9/2024,161,2,12:00 PM,0,5,2,2,100,19.9,,,,,
320,2024,6,9,6/9/2024,161,2,12:00 PM,1,5,3,7,0,19.1,,,,,
321,2024,6,9,6/9/2024,161,2,12:00 PM,1,5,3,7,10,19.1,,,,,
322,2024,6,9,6/9/2024,161,2,12:00 PM,1,5,3,7,20,16.9,,,,,
323,2024,6,9,6/9/2024,161,2,12:00 PM,1,5,3,7,30,16.6,,,,,
324,2024,6,9,6/9/2024,161,2,12:00 PM,1,5,3,7,40,16.6,,,,,
325,2024,6,9,6/9/2024,161,2,12:00 PM,1,5,3,7,50,17,,,,,
326,2024,6,9,6/9/2024,161,2,12:00 PM,1,5,3,7,60,17.4,,,,,
327,2024,6,9,6/9/2024,161,2,12:00 PM,1,5,3,7,70,17,,,,,
328,2024,6,9,6/9/2024,161,2,12:00 PM,1,5,3,7,80,17.4,,,,,
329,2024,6,9,6/9/2024,161,2,12:00 PM,1,5,3,7,90,17.3,,,,,
330,2024,6,9,6/9/2024,161,2,12:00 PM,1,5,3,7,100,16.9,,,,,
331,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,1,1,0,0,29.4,,,,,
332,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,1,1,0,10,30.9,,,,,
333,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,1,1,0,20,31.5,,,,,
334,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,1,1,0,30,33.4,,,,,
335,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,1,1,0,40,33.1,,,,,
336,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,1,1,0,50,32.7,,,,,
337,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,1,1,0,60,33.5,,,,,
338,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,1,1,0,70,33.3,,,,,
339,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,1,1,0,80,35.4,,,,,
340,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,1,1,0,90,33.4,,,,,
341,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,1,1,0,100,34.4,,,,,
342,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,2,2,0,44.3,,,,,
343,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,2,2,10,39.8,,,,,
344,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,2,2,20,38,,,,,
345,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,2,2,30,34.4,,,,,
346,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,2,2,40,32.4,,,,,
347,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,2,2,50,32.3,,,,,
348,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,2,2,60,31.6,,,,,
349,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,2,2,70,31.6,,,,,
350,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,2,2,80,31,,,,,
351,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,2,2,90,31,,,,,
352,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,2,2,100,29.9,,,,,
353,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,3,7,0,33.6,,,,,
354,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,3,7,10,32.9,,,,,
355,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,3,7,20,30.1,,,,,
356,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,3,7,30,29.5,,,,,
357,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,3,7,40,29.5,,,,,
358,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,3,7,50,29.4,,,,,
359,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,3,7,60,29.5,,,,,
360,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,3,7,70,28,,,,,
361,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,3,7,80,29,,,,,
362,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,3,7,90,29,,,,,
363,2024,6,9,6/9/2024,161,3,4:00 PM,0,1,3,7,100,27.9,,,,,
364,2024,6,9,6/9/2024,161,3,4:00 PM,1,2,1,0,0,25.2,,,,,
365,2024,6,9,6/9/2024,161,3,4:00 PM,1,2,1,0,10,26.2,,,,,
366,2024,6,9,6/9/2024,161,3,4:00 PM,1,2,1,0,20,24.6,,,,,
367,2024,6,9,6/9/2024,161,3,4:00 PM,1,2,1,0,30,25.4,,,,,
368,2024,6,9,6/9/2024,161,3,4:00 PM,1,2,1,0,40,25.1,,,,,
369,2024,6,9,6/9/2024,161,3,4:00 PM,1,2,1,0,50,25.5,,,,,
370,2024,6,9,6/9/2024,161,3,4:00 PM,1,2,1,0,60,25.5,,,,,
371,2024,6,9,6/9/2024,161,3,4:00 PM,1,2,1,0,70,25.3,,,,,
372,2024,6,9,6/9/2024,161,3,4:00 PM,1,2,1,0,80,25.1,,,,,
373,2024,6,9,6/9/2024,161,3,4:00 PM,1,2,1,0,90,25,,,,,
374,2024,6,9,6/9/2024,161,3,4:00 PM,1,2,1,0,100,24.9,,,,,
375,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,2,2,0,25.7,,,,,
376,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,2,2,10,25.2,,,,,
377,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,2,2,20,25,,,,,
378,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,2,2,30,25,,,,,
379,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,2,2,40,25,,,,,
380,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,2,2,50,24.5,,,,,
381,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,2,2,60,25,,,,,
382,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,2,2,70,24.9,,,,,
383,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,2,2,80,25,,,,,
384,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,2,2,90,25.1,,,,,
385,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,2,2,100,24.8,,,,,
386,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,3,7,0,23.6,,,,,
387,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,3,7,10,25.3,,,,,
388,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,3,7,20,25.2,,,,,
389,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,3,7,30,23.5,,,,,
390,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,3,7,40,23.3,,,,,
391,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,3,7,50,24,,,,,
392,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,3,7,60,25.1,,,,,
393,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,3,7,70,25,,,,,
394,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,3,7,80,25.3,,,,,
395,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,3,7,90,24,,,,,
396,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,2,3,7,100,24.9,,,,,
397,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,3,1,0,0,32.7,,,,,
398,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,3,1,0,10,31.6,,,,,
399,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,3,1,0,20,29.6,,,,,
400,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,3,1,0,30,26.9,,,,,
401,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,3,1,0,40,24.5,,,,,
402,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,3,1,0,50,24.8,,,,,
403,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,3,1,0,60,24.2,,,,,
404,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,3,1,0,70,24.1,,,,,
405,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,3,1,0,80,24.7,,,,,
406,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,3,1,0,90,24,,,,,
407,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,3,1,0,100,24.1,,,,,
408,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,2,2,0,29.5,,,,,
409,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,2,2,10,27.8,,,,,
410,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,2,2,20,26.5,,,,,
411,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,2,2,30,25,,,,,
412,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,2,2,40,24.2,,,,,
413,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,2,2,50,24.3,,,,,
414,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,2,2,60,23.9,,,,,
415,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,2,2,70,25,,,,,
416,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,2,2,80,25,,,,,
417,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,2,2,90,24.9,,,,,
418,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,2,2,100,25,,,,,
419,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,3,7,0,27.9,,,,,
420,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,3,7,10,27.5,,,,,
421,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,3,7,20,26.6,,,,,
422,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,3,7,30,26.3,,,,,
423,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,3,7,40,25.5,,,,,
424,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,3,7,50,25.2,,,,,
425,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,3,7,60,26,,,,,
426,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,3,7,70,26,,,,,
427,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,3,7,80,26,,,,,
428,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,3,7,90,25.8,,,,,
429,2024,6,9,6/9/2024,161,3,4:00 PM,0,3,3,7,100,25,,,,,
430,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,1,0,0,27.4,,,,,
431,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,1,0,10,29,,,,,
432,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,1,0,20,27,,,,,
433,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,1,0,30,27.1,,,,,
434,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,1,0,40,26.1,,,,,
435,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,1,0,50,25.6,,,,,
436,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,1,0,60,25.5,,,,,
437,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,1,0,70,25,,,,,
438,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,1,0,80,24.8,,,,,
439,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,1,0,90,24.8,,,,,
440,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,1,0,100,24.8,,,,,
441,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,2,2,0,27.2,,,,,
442,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,2,2,10,27.2,,,,,
443,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,2,2,20,26,,,,,
444,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,2,2,30,24.9,,,,,
445,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,2,2,40,24.3,,,,,
446,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,2,2,50,24,,,,,
447,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,2,2,60,24.8,,,,,
448,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,2,2,70,25,,,,,
449,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,2,2,80,25,,,,,
450,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,2,2,90,25,,,,,
451,2024,6,9,6/9/2024,161,3,4:00 PM,0,4,2,2,100,24.5,,,,,
452,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,4,3,7,0,28.9,,,,,
453,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,4,3,7,10,27,,,,,
454,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,4,3,7,20,25.8,,,,,
455,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,4,3,7,30,23.1,,,,,
456,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,4,3,7,40,24.2,,,,,
457,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,4,3,7,50,24.6,,,,,
458,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,4,3,7,60,24,,,,,
459,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,4,3,7,70,24.5,,,,,
460,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,4,3,7,80,24.4,,,,,
461,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,4,3,7,90,25,,,,,
462,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,4,3,7,100,24.5,,,,,
463,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,5,1,0,0,22,,,,,
464,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,5,1,0,10,24.4,,,,,
465,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,5,1,0,20,24.6,,,,,
466,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,5,1,0,30,24.4,,,,,
467,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,5,1,0,40,24.4,,,,,
468,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,5,1,0,50,24.4,,,,,
469,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,5,1,0,60,24,,,,,
470,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,5,1,0,70,23.6,,,,,
471,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,5,1,0,80,23.5,,,,,
472,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,5,1,0,90,23.5,,,,,
473,2024,6,9,6/9/2024,161,3,4:00 PM,0.5,5,1,0,100,22.7,,,,,
474,2024,6,9,6/9/2024,161,3,4:00 PM,0,5,2,2,0,22.8,,,,,
475,2024,6,9,6/9/2024,161,3,4:00 PM,0,5,2,2,10,23.5,,,,,
476,2024,6,9,6/9/2024,161,3,4:00 PM,0,5,2,2,20,23.3,,,,,
477,2024,6,9,6/9/2024,161,3,4:00 PM,0,5,2,2,30,22.3,,,,,
478,2024,6,9,6/9/2024,161,3,4:00 PM,0,5,2,2,40,23.4,,,,,
479,2024,6,9,6/9/2024,161,3,4:00 PM,0,5,2,2,50,23.7,,,,,
480,2024,6,9,6/9/2024,161,3,4:00 PM,0,5,2,2,60,23.5,,,,,
481,2024,6,9,6/9/2024,161,3,4:00 PM,0,5,2,2,70,23.5,,,,,
482,2024,6,9,6/9/2024,161,3,4:00 PM,0,5,2,2,80,23.4,,,,,
483,2024,6,9,6/9/2024,161,3,4:00 PM,0,5,2,2,90,23.4,,,,,
484,2024,6,9,6/9/2024,161,3,4:00 PM,0,5,2,2,100,23.1,,,,,
485,2024,6,9,6/9/2024,161,3,4:00 PM,1,5,3,7,0,22.2,,,,,
486,2024,6,9,6/9/2024,161,3,4:00 PM,1,5,3,7,10,22.3,,,,,
487,2024,6,9,6/9/2024,161,3,4:00 PM,1,5,3,7,20,22.3,,,,,
488,2024,6,9,6/9/2024,161,3,4:00 PM,1,5,3,7,30,22.8,,,,,
489,2024,6,9,6/9/2024,161,3,4:00 PM,1,5,3,7,40,22.6,,,,,
490,2024,6,9,6/9/2024,161,3,4:00 PM,1,5,3,7,50,22.3,,,,,
491,2024,6,9,6/9/2024,161,3,4:00 PM,1,5,3,7,60,22.8,,,,,
492,2024,6,9,6/9/2024,161,3,4:00 PM,1,5,3,7,70,22.4,,,,,
493,2024,6,9,6/9/2024,161,3,4:00 PM,1,5,3,7,80,22.9,,,,,
494,2024,6,9,6/9/2024,161,3,4:00 PM,1,5,3,7,90,23,,,,,
495,2024,6,9,6/9/2024,161,3,4:00 PM,1,5,3,7,100,23,,,,,
496,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,1,1,0,0,22.9,,,,,
497,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,1,1,0,10,23.1,,,,,
498,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,1,1,0,20,23,,,,,
499,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,1,1,0,30,22.6,,,,,
500,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,1,1,0,40,23.5,,,,,
501,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,1,1,0,50,23.8,,,,,
502,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,1,1,0,60,24.8,,,,,
503,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,1,1,0,70,24.6,,,,,
504,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,1,1,0,80,24.5,,,,,
505,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,1,1,0,90,24.5,,,,,
506,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,1,1,0,100,24.5,,,,,
507,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,2,2,0,21.6,,,,,
508,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,2,2,10,22.4,,,,,
509,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,2,2,20,23.6,,,,,
510,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,2,2,30,23,,,,,
511,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,2,2,40,23.9,,,,,
512,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,2,2,50,25.1,,,,,
513,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,2,2,60,24.1,,,,,
514,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,2,2,70,23.5,,,,,
515,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,2,2,80,23.7,,,,,
516,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,2,2,90,24.1,,,,,
517,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,2,2,100,24.4,,,,,
518,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,3,7,0,21.8,,,,,
519,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,3,7,10,22.6,,,,,
520,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,3,7,20,23.3,,,,,
521,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,3,7,30,23.1,,,,,
522,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,3,7,40,23.5,,,,,
523,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,3,7,50,24.5,,,,,
524,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,3,7,60,23.9,,,,,
525,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,3,7,70,23.5,,,,,
526,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,3,7,80,24.1,,,,,
527,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,3,7,90,24,,,,,
528,2024,6,9,6/9/2024,161,4,8:00 PM,0,1,3,7,100,23.9,,,,,
529,2024,6,9,6/9/2024,161,4,8:00 PM,1,2,1,0,0,21.4,,,,,
530,2024,6,9,6/9/2024,161,4,8:00 PM,1,2,1,0,10,23,,,,,
531,2024,6,9,6/9/2024,161,4,8:00 PM,1,2,1,0,20,23.4,,,,,
532,2024,6,9,6/9/2024,161,4,8:00 PM,1,2,1,0,30,23.8,,,,,
533,2024,6,9,6/9/2024,161,4,8:00 PM,1,2,1,0,40,23.8,,,,,
534,2024,6,9,6/9/2024,161,4,8:00 PM,1,2,1,0,50,23.8,,,,,
535,2024,6,9,6/9/2024,161,4,8:00 PM,1,2,1,0,60,23.8,,,,,
536,2024,6,9,6/9/2024,161,4,8:00 PM,1,2,1,0,70,26,,,,,
537,2024,6,9,6/9/2024,161,4,8:00 PM,1,2,1,0,80,23.9,,,,,
538,2024,6,9,6/9/2024,161,4,8:00 PM,1,2,1,0,90,23.9,,,,,
539,2024,6,9,6/9/2024,161,4,8:00 PM,1,2,1,0,100,23.9,,,,,
540,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,2,2,0,21.5,,,,,
541,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,2,2,10,22.4,,,,,
542,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,2,2,20,22.4,,,,,
543,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,2,2,30,23,,,,,
544,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,2,2,40,23.2,,,,,
545,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,2,2,50,23,,,,,
546,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,2,2,60,23.3,,,,,
547,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,2,2,70,23.3,,,,,
548,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,2,2,80,25,,,,,
549,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,2,2,90,23.3,,,,,
550,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,2,2,100,23.3,,,,,
551,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,3,7,0,21,,,,,
552,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,3,7,10,24.5,,,,,
553,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,3,7,20,22.9,,,,,
554,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,3,7,30,22.6,,,,,
555,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,3,7,40,22.7,,,,,
556,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,3,7,50,23.5,,,,,
557,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,3,7,60,23.5,,,,,
558,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,3,7,70,23.5,,,,,
559,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,3,7,80,23.5,,,,,
560,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,3,7,90,23.5,,,,,
561,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,2,3,7,100,23.5,,,,,
562,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,3,1,0,0,22.9,,,,,
563,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,3,1,0,10,23.7,,,,,
564,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,3,1,0,20,24.5,,,,,
565,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,3,1,0,30,23,,,,,
566,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,3,1,0,40,23,,,,,
567,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,3,1,0,50,23.6,,,,,
568,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,3,1,0,60,23.8,,,,,
569,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,3,1,0,70,23.8,,,,,
570,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,3,1,0,80,23.8,,,,,
571,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,3,1,0,90,23.8,,,,,
572,2024,6,9,6/9/2024,161,4,8:00 PM,0.5,3,1,0,100,25.6,,,,,
573,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,2,2,0,22.2,,,,,
574,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,2,2,10,23,,,,,
575,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,2,2,20,23,,,,,
576,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,2,2,30,23.1,,,,,
577,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,2,2,40,23.2,,,,,
578,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,2,2,50,23.1,,,,,
579,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,2,2,60,23.1,,,,,
580,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,2,2,70,23.1,,,,,
581,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,2,2,80,23.1,,,,,
582,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,2,2,90,26.6,,,,,
583,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,2,2,100,23.2,,,,,
584,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,3,7,0,22.3,,,,,
585,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,3,7,10,23,,,,,
586,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,3,7,20,22.9,,,,,
587,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,3,7,30,22.5,,,,,
588,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,3,7,40,23.3,,,,,
589,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,3,7,50,23,,,,,
590,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,3,7,60,23.3,,,,,
591,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,3,7,70,23.3,,,,,
592,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,3,7,80,23.3,,,,,
593,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,3,7,90,23.2,,,,,
594,2024,6,9,6/9/2024,161,4,8:00 PM,0,3,3,7,100,21.9,,,,,
595,2024,6,9,6/9/2024,161,4,8:00 PM,0,4,1,0,0,21,,,,,
596,2024,6,9,6/9/2024,161,4,8:00 PM,0,4,1,0,10,21.5,,,,,
597,2024,6,9,6/9/2024,161,4,8:00 PM,0,4,1,0,20,21,,,,,
598,2024,6,9,6/9/2024,161,4,8:00 PM,0,4,1,0,30,21.8,,,,,
599,2024,6,9,6/9/2024,161,4,8:00 PM,0,4,1,0,40,21.8,,,,,
600,2024,6,9,6/9/2024,161,4,8:00 PM,0,4,1,0,50,22.6,,,,,
601,2024,6,9,6/9/2024,161,4,8:00 PM,0,4,1,0,60,22.7,,,,,
602,2024,6,9,6/9/2024,161,4,8:00 PM,0,4,1,0,70,22.7,,,,,
603,2024,6,9,6/9/2024,161,4,8:00 PM,0,4,1,0,80,22.7,,,,,
604,2024,6,9,6/9/2024,161,4,8:00 PM,0,4,1,0,90,22.7,,,,,
605,2024,6,9,6/9/2024,161,4,8:00 PM,0,4,1,0,100,22.8,,,,,
606,2024,6,9,6/9/2024,161,4,8:00 PM,0,4,2,2,0,20.6,,,,,
607,2024,6,9,6/9/2024,161,4,8:00 PM,0,4,2,2,10,21.2,,,,,
608,2024,6,9,6/9/2024,161,4,8:00 PM,0,4,2,2,20,22,,,,,
609,2024,6,9,6/9/2024,161,4,8:00 PM,0,4,2,2,30,22,,,,,
